orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;situacao;natureza;indicador_de_orcamento;data_de_emissao;data_de_recebimento;data_de_registro;valor_total_com_impostos;nota_fiscal_para_aglutinacao
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;;23.684.121/0001-03;INSTITUTO MANO DOWN;20257;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;33073,26;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;202514672;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;131626,88;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;20.235.404/0001-71;DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA;95533;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-17;2024-12-26;2025-01-14;3443,29;Não
1090 - PROCURADORIA GERAL DE JUSTICA;;17.249.095/0001-84;FRIOMINAS MAQUINAS REPRESENTACOES LTDA;20252;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-10;2025-01-14;2025-01-14;7734,5;Não
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;51.411.904/0001-40;NUCLEO EPI, SALVAMENTO E OUTROS LTDA;184;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2025-01-07;2025-01-14;2025-01-14;590,0;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;202514673;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;229762,27;Não
2150 - FUNDACAO HELENA ANTIPOFF;;16.636.540/0001-04;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;202569;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-07;2025-01-09;2025-01-14;60,8;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;202514674;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;53187,76;Não
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;;09.524.545/0001-71;WF TECNOLOGIA CIENTIFICA LTDA;202555;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;137426,02;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;202514675;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;175764,86;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;;45.596.157/0001-60;A A C CURSOS TECNICOS LTDA;2025243;;1;Completa;Serviço;Despesa orçamentária;2025-01-03;2025-01-06;2025-01-14;22515,0;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;;32.374.572/0001-27;SIMAO HENRIQUE RODRIGUES FROIS;63;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-08;2025-01-14;2025-01-14;4816,94;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;202514676;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;89238,72;Não
1090 - PROCURADORIA GERAL DE JUSTICA;;25.361.124/0001-23;AACP SERVICO AMBIENTAL LTDA;8473;;1;Completa;Serviço;Despesa orçamentária;2025-01-10;2025-01-10;2025-01-14;34564,39;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;202514677;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;140548,27;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;22.355.622/0001-75;BIOMIG MATERIAIS MEDICO-HOSPITALARES LTDA;131372;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-26;2024-12-26;2025-01-14;7800,0;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;202514678;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;77880,12;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;;01.466.431/0001-00;GCT - GERENCIAMENTO E CONTROLE DE TRANSITO S/A;202514679;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;128103,22;Não
2150 - FUNDACAO HELENA ANTIPOFF;;16.636.540/0001-04;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;202563;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-07;2025-01-09;2025-01-14;1248,0;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;***.596.746-**;ANTONIO EDWARD JORGE BEDETTI;122024;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-10;2025-01-10;2025-01-14;2202,8;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;***.944.666-**;DJALMA PINHEIRO DE SOUZA;122024;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-10;2025-01-10;2025-01-14;4091,89;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;07.619.041/0001-00;DIASSAY DIAGNOSTICOS COMERCIO DE ARTIGOS PARA LABORATORIOS LTDA - EPP;16237;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-20;2025-01-10;2025-01-14;288,0;Não
2350 - UNIVERSIDADE DO ESTADO DE MINAS GERAIS;;03.265.966/0001-49;POSITIVA DISTRIBUIDORA DE MATERIAIS E SERVICOS LTDA;771;1;1;Completa - Recebimento definitivo;Permanente;Despesa extra orçamentária;2024-12-26;2024-12-27;2025-01-14;1173,84;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;07.619.041/0001-00;DIASSAY DIAGNOSTICOS COMERCIO DE ARTIGOS PARA LABORATORIOS LTDA - EPP;16236;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-20;2025-01-10;2025-01-14;2400,0;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;***.961.166-**;MAGDA LUIZA RODRIGUES DE SOUZA;122024;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-10;2025-01-10;2025-01-14;4091,89;Não
2260 - FUNDACAO EZEQUIEL DIAS;;05.151.226/0001-07;EXPRESSO MINAS FRIOS LTDA;12025;;2;Completa;Serviço;Despesa extra orçamentária;2025-01-02;2025-01-07;2025-01-14;28641,87;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;08.798.468/0002-66;DIEX DISTRIBUIDORA, ATACADISTA, IMPORTADORA, EXPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA;20387;3;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-23;2025-01-10;2025-01-14;610,01;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;18.229.133/0001-08;PRESTADORA DE SERVICOS CABRAL & OLIVEIRA LTDA - EPP;1222024;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-10;2025-01-10;2025-01-14;4690,83;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;08.798.468/0002-66;DIEX DISTRIBUIDORA, ATACADISTA, IMPORTADORA, EXPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA;20397;3;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-23;2025-01-10;2025-01-14;3050,0;Não
2150 - FUNDACAO HELENA ANTIPOFF;;16.636.540/0001-04;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;202571;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-07;2025-01-09;2025-01-14;1563,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;08.798.468/0002-66;DIEX DISTRIBUIDORA, ATACADISTA, IMPORTADORA, EXPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA;20388;3;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-23;2025-01-10;2025-01-14;10978,2;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;***.744.631-**;ALINE DAVI DE MORAIS;122024;;1;Completa;Serviço;Despesa extra orçamentária;2024-01-10;2024-01-10;2025-01-14;8360,53;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;29.412.494/0001-01;POLO LOCACOES E EMPREENDIMENTOS LTDA;122024;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-10;2025-01-10;2025-01-14;6001,97;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;31.864.051/0001-95;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;240090;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-26;2025-01-10;2025-01-14;793,5;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;38.133.478/0001-62;W C NASCIMENTO TURQUETTI EMPREENDIMENTOS LTDA;122024;;1;Completa;Serviço;Despesa extra orçamentária;2024-01-10;2024-01-10;2025-01-14;10867,02;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;31.864.051/0001-95;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;240088;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-26;2025-01-10;2025-01-14;793,5;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;21.154.554/0001-13;TRIBUNAL DA JUSTICA DO ESTADO DE MINAS GERAIS;112024;;1;Completa;Serviço;Despesa extra orçamentária;2024-01-07;2024-01-07;2025-01-14;17389,23;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;31.864.051/0001-95;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;240089;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-26;2025-01-10;2025-01-14;529,0;Não
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;07.353.227/0001-60;CONEDI PARTICIPACOES LTDA;122024;;1;Completa;Serviço;Despesa extra orçamentária;2024-01-10;2024-01-10;2025-01-14;383085,28;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;31.864.051/0001-95;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;239831;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-19;2025-01-10;2025-01-14;540,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;31.864.051/0001-95;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;239813;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-19;2025-01-10;2025-01-14;1575,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;31.864.051/0001-95;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;240529;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2025-01-07;2025-01-10;2025-01-14;11760,6;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;59.309.302/0001-99;INJEX INDUSTRIAS CIRURGICAS LTDA;149901;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-13;2024-12-26;2025-01-14;16565,0;Não
1370 - SECRETARIA ESTADO DE MEIO AMB.DESENV SUSTENTAVEL;;07.301.055/0001-80;AZIZ SISTEMAS DE SEGURANCA LTDA;14;E;1;Completa;Serviço;Despesa extra orçamentária;2024-01-06;2024-01-08;2025-01-14;1416,66;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;34.813.172/0001-04;A F R DISTRIBUIDORA DE PRODUTOS LTDA;2153;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-12;2024-12-26;2025-01-14;804,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;13.008.903/0001-60;MILLENIUM COMERCIO SERVICO LTDA - EPP;5660;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-17;2024-12-26;2025-01-14;60816,42;Não
2040 - LOTERIA DO ESTADO DE MINAS GERAIS;;09.461.647/0001-95;SOLUTI - SOLUCOES EM NEGOCIOS INTELIGENTES S/A;891173;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-14;65,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;00.874.929/0001-40;MED CENTER COMERCIAL LTDA;586817;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-13;2024-12-26;2025-01-14;227,7;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;23.836.281/0001-12;PROCIMED HOSPITALAR E CIENTIFICA LTDA;31393;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-18;2024-12-26;2025-01-14;78052,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;23.836.281/0001-12;PROCIMED HOSPITALAR E CIENTIFICA LTDA;31392;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-18;2024-12-26;2025-01-14;10507,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;59.309.302/0001-99;INJEX INDUSTRIAS CIRURGICAS LTDA;149902;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-13;2024-12-26;2025-01-14;12500,0;Não
2040 - LOTERIA DO ESTADO DE MINAS GERAIS;;40.432.544/0001-47;CLARO S.A.;73432871012025;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-07;2025-01-14;2025-01-14;14,11;Não
2040 - LOTERIA DO ESTADO DE MINAS GERAIS;;40.432.544/0001-47;CLARO S.A.;73432872012025;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-07;2025-01-14;2025-01-14;4,99;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;34.454.477/0001-69;PLANEAR ENGENHARIA DE AR CONDICIONADO LTDA;202500000002946;;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-13;2025-01-14;185,99;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;34.454.477/0001-69;PLANEAR ENGENHARIA DE AR CONDICIONADO LTDA;20252944;;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-13;2025-01-14;2247,9;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;34.454.477/0001-69;PLANEAR ENGENHARIA DE AR CONDICIONADO LTDA;20252942;;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-13;2025-01-14;2247,9;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;34.454.477/0001-69;PLANEAR ENGENHARIA DE AR CONDICIONADO LTDA;20252943;;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-13;2025-01-14;185,99;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;00.886.257/0014-07;ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A.;4199;1;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-14;2025-01-14;585097,4;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;00.886.257/0014-07;ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A.;4201;1;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-14;2025-01-14;163278,3;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;00.886.257/0014-07;ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A.;4200;1;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-14;2025-01-14;4874,93;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;00.886.257/0014-07;ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A.;4197;1;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-14;2025-01-14;49969,86;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;34.454.477/0001-69;PLANEAR ENGENHARIA DE AR CONDICIONADO LTDA;20252941;;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-13;2025-01-14;2996,72;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;34.454.477/0001-69;PLANEAR ENGENHARIA DE AR CONDICIONADO LTDA;20252939;;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-13;2025-01-14;2996,72;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;34.454.477/0001-69;PLANEAR ENGENHARIA DE AR CONDICIONADO LTDA;20252940;;1;Completa;Serviço;Despesa orçamentária;2025-01-13;2025-01-13;2025-01-14;185,99;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;25.456.112/0001-82;GERAIS EMPREENDIMENTOS HOSPITALARES LTDA;230593;;2;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2023-10-17;2023-12-12;2025-01-15;591,78;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;27.187.758/0001-37;BML HOSPITALAR LTDA;23285;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2025-01-03;2025-01-03;2025-01-15;1400,2;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;;11.770.656/0001-00;AGMR COMERCIO E SERVICOS LTDA;6781;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-03;2025-01-13;2025-01-15;104,56;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;;18.730.007/0001-24;C M PINGO AR CONDICIONADO;15858;;1;Completa;Serviço;Despesa orçamentária;2024-12-11;2025-01-15;2025-01-15;78461,85;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;67.729.178/0002-20;COMERCIAL CIRURGICA RIOCLARENSE LTDA;834726;;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-27;2024-12-30;2025-01-15;289,08;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;565064;2;1;Incompleta;Serviço;Despesa extra orçamentária;2025-01-03;2025-01-03;2025-01-15;1266,33;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;;11.770.656/0001-00;AGMR COMERCIO E SERVICOS LTDA;4072;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-03;2025-01-13;2025-01-15;132,8;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;565064;2;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2025-01-03;2025-01-03;2025-01-15;1266,33;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;47;649;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2025-01-03;2025-01-03;2025-01-15;1224,96;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;;27.968.525/0001-71;JS SERVICOS E CONSERVACAO LTDA;202539;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-13;2025-01-14;2025-01-15;12854,01;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;;27.968.525/0001-71;JS SERVICOS E CONSERVACAO LTDA;202540;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-13;2025-01-14;2025-01-15;3017,41;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;;33.110.976/0001-76;YMBALO INSTITUTO DE EDUCACAO E PRESTACAO DE SERVICOS LTDA;156;D;1;Completa;Serviço;Despesa extra orçamentária;2025-01-07;2025-01-14;2025-01-15;27060,0;Não
1020 - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS;;27.581.238/0001-04;STARK TECNOLOGIA E FACILITIES LTDA;202559;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-15;77564,69;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;05.731.550/0001-02;WEBMED SOLUCOES EM SAUDE LTDA;4925;;1;Incompleta;Consumo;Despesa extra orçamentária;2025-01-06;2025-01-08;2025-01-15;3600,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;09.524.545/0001-71;WF TECNOLOGIA CIENTIFICA LTDA;56;1;1;Incompleta;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-15;56782,3;Não
1020 - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS;;16.673.998/0001-25;SUPERINTENDENCIA DE LIMPEZA URBANA;325113163546;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-15;2025-01-15;2025-01-15;1841,31;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;;40.432.544/0001-47;CLARO S.A.;71885555122024;;1;Completa;Serviço;Despesa extra orçamentária;2024-12-24;2025-01-15;2025-01-15;169,49;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;47.673.793/0102-17;ASSOCIACAO FUNDO DE INCENTIVO A PESQUISA;11728;;1;Completa;Serviço;Despesa extra orçamentária;2024-12-05;2024-12-05;2025-01-15;2184,48;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;18.269.125/0001-87;BIOHOSP PRODUTOS HOSPITALARES SA;705556;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-20;2024-12-23;2025-01-15;1038,0;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;;40.432.544/0001-47;CLARO S.A.;71885549122024;;1;Completa;Serviço;Despesa extra orçamentária;2024-12-24;2025-01-15;2025-01-15;310,12;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;67.729.178/0002-20;COMERCIAL CIRURGICA RIOCLARENSE LTDA;834774;;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-30;2024-12-30;2025-01-15;146,59;Não
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;;13.081.119/0001-88;FABRICA DE PLACAS BH LTDA - ME;6420;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-15;1356,6;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;;40.432.544/0001-47;CLARO S.A.;71885552122024;;1;Completa;Serviço;Despesa extra orçamentária;2024-12-24;2025-01-15;2025-01-15;728,11;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;73.856.593/0010-57;PRATI, DONADUZZI & CIA LTDA;887195;;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-19;2024-12-26;2025-01-15;193,44;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;22.355.622/0001-75;BIOMIG MATERIAIS MEDICO-HOSPITALARES LTDA;131337;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-23;2024-12-23;2025-01-15;46709,22;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;31.901.693/0001-17;CHASZ COMERCIO, SOLUCOES E REPRESENTACOES LTDA;10;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2025-01-03;2025-01-15;2025-01-15;1519,7;Não
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;;13.081.119/0001-88;FABRICA DE PLACAS BH LTDA - ME;6421;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-15;79,8;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;;52.103.510/0001-98;TERABAYTE COMERCIO E SERVICOS LTDA;254;;1;Completa - Recebimento definitivo;Permanente;Despesa extra orçamentária;2024-12-19;2025-01-07;2025-01-15;630,0;Não
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;;13.081.119/0001-88;FABRICA DE PLACAS BH LTDA - ME;6424;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-15;399,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;09.524.545/0001-71;WF TECNOLOGIA CIENTIFICA LTDA;57;;2;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-15;25810,13;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;60.665.981/0009-75;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;934583;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-23;2024-12-27;2025-01-15;9570,0;Não
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;;13.081.119/0001-88;FABRICA DE PLACAS BH LTDA - ME;6422;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-15;79,8;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;73.856.593/0010-57;PRATI, DONADUZZI & CIA LTDA;888126;;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-26;2024-12-31;2025-01-15;299,89;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;05.194.502/0001-14;ALFALAGOS LTDA ;376951;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2024-12-20;2024-12-20;2025-01-15;1361,08;Não
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;;78.533.312/0001-58;PLANSUL PLANEJAMENTO E CONSULTORIA LTDA;2025136123;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-15;238153,17;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;8364;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-15;2025-01-15;466675,48;Não
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;;78.533.312/0001-58;PLANSUL PLANEJAMENTO E CONSULTORIA LTDA;2025136125;;1;Completa;Serviço;Despesa extra orçamentária;2025-01-14;2025-01-14;2025-01-15;470993,05;Não
